order_id,order_date,customer_id,customer_name,customer_age,city,state,zone,category,product,sku,quantity,unit_price,gross_sales,coupon_code,discount_amount,gst_rate,net_sales,gst_amount,payment_mode,order_status,sales_channel,sales_employee,delivery_partner,delivery_days,customer_rating,cogs,profit,profit_margin_pct,shipping_charges,invoice_amount
IN241200913,14-Dec-2024,CUST80418,Vikram Patel,35,Patna,Bihar,East,Sports & Fitness,Dumbbell Set,SPO-DUM621,1,4299,4299,FREESHIP,0.00,0.18,4299.00,773.82,Wallet,Delivered,Website,Karan Malhotra,Shadowfax,2,5,2769.39,1529.61,0.3558,162.00,5234.82
IN241201237,14-Dec-2024,CUST65140,Sagar Khan,34,Patna,Bihar,East,Books & Stationery,Office Diary,BOO-OFF812,1,164,164,No Coupon,0.00,0.12,164.00,19.68,COD,Returned,Mobile App,Nikhil Bansal,Shadowfax,2,4,127.25,36.75,0.2241,90.00,273.68
IN241201809,14-Dec-2024,CUST97270,Anaya Singh,23,Kolkata,West Bengal,East,Books & Stationery,Exam Prep Book,BOO-EXA395,1,439,439,WELCOME100,87.80,0.18,351.20,63.22,UPI,Delivered,Website,Priya Nair,Delhivery,4,4,314.26,36.94,0.1052,169.00,583.42
IN241201822,14-Dec-2024,CUST22983,Vihaan Chatterjee,27,Mumbai,Maharashtra,West,Home & Kitchen,Bedsheet Set,HOM-BED894,2,1799,3598,No Coupon,0.00,0.12,3598.00,431.76,UPI,Delivered,Social Commerce,Deepak Yadav,Ecom Express,2,5,2774.68,823.32,0.2288,82.00,4111.76
IN241202110,14-Dec-2024,CUST91899,Vikram Tiwari,21,Hyderabad,Telangana,South,Mobiles & Accessories,Smart Watch,MOB-SMA840,2,12199,24398,PAYDAY15,3659.70,0.12,20738.30,2488.60,Net Banking,Shipped,Mobile App,Neha Patel,DTDC,1,,20731.42,6.88,0.0003,128.00,23354.90
IN241200699,15-Dec-2024,CUST16261,Kavya Kadam,42,Bhubaneswar,Odisha,East,Mobiles & Accessories,Phone Cover,MOB-PHO997,1,670,670,No Coupon,0.00,0.18,670.00,120.60,Credit Card,Delivered,Social Commerce,Nikhil Bansal,DTDC,6,4,501.96,168.04,0.2508,157.00,947.60
IN241200998,15-Dec-2024,CUST10486,Vikram Jadhav,23,Noida,Uttar Pradesh,North,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY403,1,1599,1599,No Coupon,0.00,0.12,1599.00,191.88,Debit Card,Delivered,Mobile App,Karan Malhotra,Blue Dart,2,4,994.68,604.32,0.3779,100.00,1890.88
IN241201402,15-Dec-2024,CUST92546,Anika Nair,18,Bhopal,Madhya Pradesh,Central,Fashion,Sneakers,FAS-SNE958,1,5499,5499,FESTIVE10,549.90,0.18,4949.10,890.84,COD,Shipped,Website,Priya Nair,Xpressbees,4,,3471.49,1477.61,0.2986,132.00,5971.94
IN241201566,15-Dec-2024,CUST36261,Saanvi Chatterjee,57,Chennai,Tamil Nadu,South,Fashion,Handbag,FAS-HAN917,1,3899,3899,No Coupon,0.00,0.18,3899.00,701.82,Credit Card,Delivered,Mobile App,Vikram Singh,Shadowfax,3,4,2695.53,1203.47,0.3087,74.00,4674.82
IN241200199,18-Dec-2024,CUST50014,Rahul Bhatia,38,Mumbai,Maharashtra,West,Mobiles & Accessories,Phone Cover,MOB-PHO500,4,661,2644,MEGADEAL,475.92,0.18,2168.08,390.25,UPI,Delivered,Mobile App,Sneha Kulkarni,Ecom Express,5,5,2128.22,39.86,0.0184,82.00,2640.33
IN241200896,18-Dec-2024,CUST99663,Reyansh Bansal,45,Jaipur,Rajasthan,North,Mobiles & Accessories,Tempered Glass,MOB-TEM413,1,295,295,PAYDAY15,44.25,0.12,250.75,30.09,UPI,Delivered,Marketplace,Swati Mishra,India Post,4,5,216.36,34.39,0.1371,174.00,454.84
IN241201540,18-Dec-2024,CUST88682,Meera Chatterjee,32,Kochi,Kerala,South,Beauty & Personal Care,Trimmer,BEA-TRI329,1,1699,1699,No Coupon,0.00,0.12,1699.00,203.88,Credit Card,Delivered,Website,Kavya Deshmukh,Delhivery,3,2,1116.22,582.78,0.3430,178.00,2080.88
IN241201710,18-Dec-2024,CUST91375,Janhavi Tiwari,44,Vadodara,Gujarat,West,Home & Kitchen,Cookware Set,HOM-COO104,5,3899,19495,No Coupon,0.00,0.18,19495.00,3509.10,UPI,Delivered,Website,Karan Malhotra,Xpressbees,3,4,13199.80,6295.20,0.3229,124.00,23128.10
IN241200030,19-Dec-2024,CUST64718,Aarav Dhawale,33,Gurugram,Haryana,North,Mobiles & Accessories,Power Bank,MOB-POW991,1,3299,3299,APPONLY,263.92,0.18,3035.08,546.31,Debit Card,Delivered,Website,Manish Iyer,Ecom Express,2,5,2551.44,483.64,0.1594,112.00,3693.39
IN241200462,19-Dec-2024,CUST78589,Yash Shaikh,54,Ahmedabad,Gujarat,West,Mobiles & Accessories,Power Bank,MOB-POW915,1,1199,1199,FESTIVE10,119.90,0.18,1079.10,194.24,Credit Card,Delivered,Mobile App,Deepak Yadav,DTDC,8,4,937.84,141.26,0.1309,153.00,1426.34
IN241201991,19-Dec-2024,CUST15555,Janhavi Ansari,26,Lucknow,Uttar Pradesh,North,Fashion,Saree,FAS-SAR848,1,834,834,No Coupon,0.00,0.18,834.00,150.12,COD,Delivered,Mobile App,Priya Nair,Shadowfax,3,4,626.86,207.14,0.2484,139.00,1123.12
IN241202131,20-Dec-2024,CUST51509,Tanvi Pawar,34,Vadodara,Gujarat,West,Fashion,Handbag,FAS-HAN957,2,4099,8198,No Coupon,0.00,0.12,8198.00,983.76,UPI,Delivered,Marketplace,Kavya Deshmukh,Ecom Express,3,3,6369.80,1828.20,0.2230,123.00,9304.76
IN241200988,21-Dec-2024,CUST76354,Swati Bansal,40,Kolkata,West Bengal,East,Fashion,Men T-Shirt,FAS-MEN945,2,1699,3398,No Coupon,0.00,0.18,3398.00,611.64,UPI,Delivered,Mobile App,Nikhil Bansal,India Post,2,4,2462.71,935.29,0.2752,169.00,4178.64
IN241201024,21-Dec-2024,CUST19863,Vivaan Singh,19,Nashik,Maharashtra,West,Grocery & Gourmet,Spices Combo,GRO-SPI677,2,463,926,FREESHIP,0.00,0.05,926.00,46.30,Wallet,Cancelled,Mobile App,Rohan Mehta,Xpressbees,3,,604.84,321.16,0.3468,0.00,972.30
IN241201646,21-Dec-2024,CUST88456,Krishna Yadav,57,Patna,Bihar,East,Books & Stationery,Office Diary,BOO-OFF742,1,334,334,APPONLY,26.72,0.05,307.28,15.36,UPI,Delivered,Mobile App,Priya Nair,Shadowfax,2,4,208.65,98.63,0.3210,101.00,423.64
IN241202080,21-Dec-2024,CUST26728,Kabir Iyer,48,Chennai,Tamil Nadu,South,Sports & Fitness,Dumbbell Set,SPO-DUM132,3,1199,3597,No Coupon,0.00,0.12,3597.00,431.64,Debit Card,Delivered,Website,Nikhil Bansal,India Post,3,3,2157.00,1440.00,0.4003,71.00,4099.64
IN241200189,22-Dec-2024,CUST70381,Nikhil Chatterjee,35,Patna,Bihar,East,Electronics,LED TV,ELE-LED262,2,64799,129598,No Coupon,0.00,0.18,129598.00,23327.64,Wallet,Delivered,Social Commerce,Vikram Singh,Ecom Express,3,4,107379.28,22218.72,0.1714,148.00,153073.64
IN241200898,22-Dec-2024,CUST46304,Ishaan Malhotra,45,Ahmedabad,Gujarat,West,Electronics,Bluetooth Speaker,ELE-BLU450,2,2599,5198,PAYDAY15,779.70,0.18,4418.30,795.29,UPI,Cancelled,Marketplace,Nikhil Bansal,Blue Dart,4,,4120.06,298.24,0.0675,0.00,5213.59
IN241201001,22-Dec-2024,CUST16526,Nikhil Sharma,36,Kolkata,West Bengal,East,Books & Stationery,Exam Prep Book,BOO-EXA956,1,346,346,DIWALI20,69.20,0.18,276.80,49.82,UPI,Delivered,Marketplace,Vikram Singh,Xpressbees,5,2,244.23,32.57,0.1177,60.00,386.62
IN241201056,22-Dec-2024,CUST91932,Akshay Pawar,48,Ranchi,Jharkhand,East,Fashion,Saree,FAS-SAR399,3,2599,7797,No Coupon,0.00,0.18,7797.00,1403.46,Debit Card,Delivered,Website,Rahul Verma,Shadowfax,2,2,5989.05,1807.95,0.2319,118.00,9318.46
IN241201359,22-Dec-2024,CUST50060,Yash Tiwari,50,Chandigarh,Chandigarh,North,Home & Kitchen,Water Purifier,HOM-WAT788,1,7599,7599,WELCOME100,100.00,0.12,7499.00,899.88,Wallet,Delivered,Marketplace,Amit Sharma,DTDC,6,2,4779.22,2719.78,0.3627,85.00,8483.88
IN241201365,22-Dec-2024,CUST50580,Yash Jadhav,29,Vijayawada,Andhra Pradesh,South,Home & Kitchen,Pressure Cooker,HOM-PRE174,1,2399,2399,No Coupon,0.00,0.12,2399.00,287.88,COD,Delivered,Mobile App,Manish Iyer,Shadowfax,2,3,1600.48,798.52,0.3329,89.00,2775.88
IN241200660,23-Dec-2024,CUST75022,Nikhil Qureshi,30,Jaipur,Rajasthan,North,Mobiles & Accessories,Phone Cover,MOB-PHO738,2,558,1116,No Coupon,0.00,0.18,1116.00,200.88,UPI,Delivered,Marketplace,Rahul Verma,Shadowfax,1,4,855.02,260.98,0.2339,118.00,1434.88
IN241201314,23-Dec-2024,CUST29229,Vikram Pillai,40,Mysuru,Karnataka,South,Home & Kitchen,Pressure Cooker,HOM-PRE982,4,3899,15596,No Coupon,0.00,0.12,15596.00,1871.52,COD,Returned,Marketplace,Isha Gupta,Delhivery,5,4,9214.31,6381.69,0.4092,92.00,17559.52
IN241201387,23-Dec-2024,CUST14032,Neha Tiwari,46,Gurugram,Haryana,North,Beauty & Personal Care,Hair Oil,BEA-HAI572,1,457,457,No Coupon,0.00,0.12,457.00,54.84,Credit Card,Delivered,Mobile App,Rohan Mehta,Shadowfax,2,4,307.44,149.56,0.3273,179.00,690.84
IN241201014,24-Dec-2024,CUST43130,Suresh Verma,39,Nagpur,Maharashtra,West,Sports & Fitness,Fitness Band,SPO-FIT131,3,5999,17997,WELCOME100,100.00,0.18,17897.00,3221.46,Net Banking,Delivered,Social Commerce,Rahul Verma,Ecom Express,2,5,11577.22,6319.78,0.3531,84.00,21202.46
IN241200351,25-Dec-2024,CUST11058,Harsh Dhawale,39,Nashik,Maharashtra,West,Fashion,Women Kurti,FAS-WOM606,2,717,1434,No Coupon,0.00,0.18,1434.00,258.12,COD,Cancelled,Mobile App,Manish Iyer,Delhivery,4,,961.94,472.06,0.3292,0.00,1692.12
IN241200363,25-Dec-2024,CUST66969,Sneha Shaikh,55,Nashik,Maharashtra,West,Electronics,Wireless Mouse,ELE-WIR262,1,1299,1299,FESTIVE10,129.90,0.12,1169.10,140.29,UPI,Delivered,Mobile App,Vikram Singh,DTDC,2,3,1092.46,76.64,0.0656,81.00,1390.39
IN241200453,25-Dec-2024,CUST90556,Tanvi Nair,54,Kolkata,West Bengal,East,Fashion,Men T-Shirt,FAS-MEN340,2,538,1076,No Coupon,0.00,0.18,1076.00,193.68,UPI,Delivered,Website,Manish Iyer,Ecom Express,2,4,811.84,264.16,0.2455,97.00,1366.68
IN241200950,25-Dec-2024,CUST99393,Isha Das,28,Indore,Madhya Pradesh,Central,Books & Stationery,Office Diary,BOO-OFF942,2,759,1518,DIWALI20,303.60,0.18,1214.40,218.59,UPI,Delivered,Mobile App,Sagar Pawar,Blue Dart,4,1,1076.52,137.88,0.1135,120.00,1552.99
IN241201118,25-Dec-2024,CUST35744,Rudra More,46,Noida,Uttar Pradesh,North,Mobiles & Accessories,Phone Cover,MOB-PHO727,2,317,634,FESTIVE10,63.40,0.12,570.60,68.47,Net Banking,Shipped,Marketplace,Swati Mishra,DTDC,4,,513.57,57.03,0.0999,61.00,700.07
IN241201348,25-Dec-2024,CUST58056,Mansi Das,51,Surat,Gujarat,West,Fashion,Jeans,FAS-JEA903,1,1699,1699,No Coupon,0.00,0.18,1699.00,305.82,UPI,Delivered,Mobile App,Manish Iyer,Shadowfax,4,5,1183.81,515.19,0.3032,134.00,2138.82
IN241201664,25-Dec-2024,CUST82570,Kabir Kapoor,45,Noida,Uttar Pradesh,North,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY528,3,1499,4497,FESTIVE10,449.70,0.05,4047.30,202.37,Debit Card,Returned,Website,Karan Malhotra,Delhivery,2,3,2944.72,1102.58,0.2724,88.00,4337.67
IN241202041,25-Dec-2024,CUST69861,Kabir Pillai,44,Nagpur,Maharashtra,West,Mobiles & Accessories,Tempered Glass,MOB-TEM649,1,164,164,DIWALI20,32.80,0.12,131.20,15.74,UPI,Delivered,Social Commerce,Amit Sharma,Xpressbees,3,4,126.75,4.45,0.0339,87.00,233.94
IN241200919,26-Dec-2024,CUST40011,Mansi Das,19,Pune,Maharashtra,West,Books & Stationery,Notebook Pack,BOO-NOT164,3,220,660,DIWALI20,132.00,0.05,528.00,26.40,Wallet,Delivered,Mobile App,Neha Patel,Delhivery,4,5,432.82,95.18,0.1803,145.00,699.40
IN241201423,26-Dec-2024,CUST39937,Deepak Ansari,52,Indore,Madhya Pradesh,Central,Fashion,Jeans,FAS-JEA615,2,3399,6798,No Coupon,0.00,0.18,6798.00,1223.64,UPI,Delivered,Mobile App,Deepak Yadav,India Post,6,3,5008.27,1789.73,0.2633,144.00,8165.64
IN241201818,26-Dec-2024,CUST64868,Manish Reddy,31,Coimbatore,Tamil Nadu,South,Grocery & Gourmet,Coffee Pack,GRO-COF521,5,729,3645,No Coupon,0.00,0.18,3645.00,656.10,Net Banking,Delivered,Website,Anjali Joshi,India Post,3,5,2827.68,817.32,0.2242,74.00,4375.10
IN241200584,27-Dec-2024,CUST37133,Shruti Agarwal,43,Surat,Gujarat,West,Home & Kitchen,Pressure Cooker,HOM-PRE319,1,930,930,No Coupon,0.00,0.12,930.00,111.60,UPI,Shipped,Website,Vikram Singh,Delhivery,3,,590.88,339.12,0.3646,157.00,1198.60
IN241201247,27-Dec-2024,CUST77052,Kabir Shinde,36,Mumbai,Maharashtra,West,Electronics,Keyboard,ELE-KEY163,1,3399,3399,No Coupon,0.00,0.18,3399.00,611.82,Credit Card,Delivered,Mobile App,Nikhil Bansal,DTDC,5,5,2865.66,533.34,0.1569,176.00,4186.82
IN241201798,27-Dec-2024,CUST41694,Meera Singh,44,Bengaluru,Karnataka,South,Mobiles & Accessories,Smart Watch,MOB-SMA407,1,3099,3099,No Coupon,0.00,0.18,3099.00,557.82,COD,Delivered,Mobile App,Vikram Singh,Delhivery,2,4,2525.23,573.77,0.1851,180.00,3836.82
IN241200838,28-Dec-2024,CUST32530,Krishna Pawar,57,Delhi,Delhi,North,Home & Kitchen,Bedsheet Set,HOM-BED301,2,989,1978,FESTIVE10,197.80,0.12,1780.20,213.62,UPI,Delivered,Social Commerce,Deepak Yadav,DTDC,3,4,1261.66,518.54,0.2913,62.00,2055.82
IN241201572,28-Dec-2024,CUST67262,Ayaan Sharma,38,Mumbai,Maharashtra,West,Fashion,Sneakers,FAS-SNE603,1,1399,1399,WELCOME100,100.00,0.18,1299.00,233.82,UPI,Shipped,Mobile App,Rohan Mehta,India Post,3,,838.81,460.19,0.3543,134.00,1666.82
IN241201796,28-Dec-2024,CUST89698,Anika Chatterjee,30,Bengaluru,Karnataka,South,Fashion,Sneakers,FAS-SNE968,1,1699,1699,FESTIVE10,169.90,0.12,1529.10,183.49,Debit Card,Delivered,Website,Anjali Joshi,India Post,3,5,1305.54,223.56,0.1462,79.00,1791.59
IN241202014,28-Dec-2024,CUST40308,Isha Bansal,56,Guwahati,Assam,North East,Home & Kitchen,Cookware Set,HOM-COO501,2,7499,14998,WELCOME100,100.00,0.12,14898.00,1787.76,Debit Card,Delivered,Mobile App,Sagar Pawar,Blue Dart,2,5,10086.07,4811.93,0.3230,114.00,16799.76
IN241200176,29-Dec-2024,CUST15538,Sneha Kulkarni,26,Chandigarh,Chandigarh,North,Grocery & Gourmet,Coffee Pack,GRO-COF789,1,794,794,No Coupon,0.00,0.18,794.00,142.92,UPI,Delivered,Marketplace,Manish Iyer,Xpressbees,6,5,590.47,203.53,0.2563,167.00,1103.92
IN241200803,29-Dec-2024,CUST76615,Bhavna Patel,40,Vijayawada,Andhra Pradesh,South,Sports & Fitness,Running Shoes,SPO-RUN531,1,3199,3199,PAYDAY15,479.85,0.18,2719.15,489.45,UPI,Shipped,Mobile App,Swati Mishra,Ecom Express,4,,2465.38,253.77,0.0933,139.00,3347.60
IN241200868,29-Dec-2024,CUST15081,Rahul Bhatia,49,Surat,Gujarat,West,Fashion,Sneakers,FAS-SNE686,1,4999,4999,No Coupon,0.00,0.18,4999.00,899.82,COD,Delivered,Mobile App,Manish Iyer,DTDC,1,4,3343.68,1655.32,0.3311,161.00,6059.82
IN241200005,30-Dec-2024,CUST69379,Vikram Qureshi,26,Chennai,Tamil Nadu,South,Home & Kitchen,Air Fryer,HOM-AIR337,5,5099,25495,No Coupon,0.00,0.18,25495.00,4589.10,Credit Card,Cancelled,Marketplace,Tanvi Jadhav,Blue Dart,7,,17370.34,8124.66,0.3187,0.00,30084.10
IN241200629,30-Dec-2024,CUST74711,Diya Iyer,21,Jaipur,Rajasthan,North,Grocery & Gourmet,Coffee Pack,GRO-COF493,3,863,2589,No Coupon,0.00,0.12,2589.00,310.68,COD,Delivered,Website,Swati Mishra,Ecom Express,3,3,1540.08,1048.92,0.4051,141.00,3040.68
IN241201404,30-Dec-2024,CUST74023,Omkar Joshi,44,Mysuru,Karnataka,South,Grocery & Gourmet,Spices Combo,GRO-SPI203,1,471,471,FESTIVE10,47.10,0.18,423.90,76.30,UPI,Returned,Marketplace,Nikhil Bansal,Delhivery,5,5,306.98,116.92,0.2758,176.00,676.20
IN241202091,30-Dec-2024,CUST98887,Ishaan Agarwal,55,Coimbatore,Tamil Nadu,South,Sports & Fitness,Running Shoes,SPO-RUN519,1,4999,4999,FREESHIP,0.00,0.12,4999.00,599.88,COD,Delivered,Website,Priya Nair,Xpressbees,5,5,3254.32,1744.68,0.3490,96.00,5694.88
IN241200285,31-Dec-2024,CUST81309,Rudra Yadav,55,Visakhapatnam,Andhra Pradesh,South,Mobiles & Accessories,Smartphone,MOB-SMA156,1,11099,11099,No Coupon,0.00,0.18,11099.00,1997.82,UPI,Delivered,Mobile App,Rohan Mehta,Blue Dart,4,5,8939.87,2159.13,0.1945,103.00,13199.82
IN241201611,31-Dec-2024,CUST22355,Rajesh Kulkarni,54,Bhopal,Madhya Pradesh,Central,Home & Kitchen,Pressure Cooker,HOM-PRE103,1,1099,1099,FREESHIP,0.00,0.18,1099.00,197.82,UPI,Delivered,Website,Isha Gupta,DTDC,3,5,839.98,259.02,0.2357,128.00,1424.82
IN250100920,01-Jan-2025,CUST97952,Kiara Verma,18,Indore,Madhya Pradesh,Central,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY677,4,1599,6396,No Coupon,0.00,0.18,6396.00,1151.28,COD,Delivered,Mobile App,Nikhil Bansal,DTDC,4,5,3906.84,2489.16,0.3892,172.00,7719.28
IN250101389,01-Jan-2025,CUST53981,Riya Mishra,43,Patna,Bihar,East,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU577,1,7999,7999,No Coupon,0.00,0.18,7999.00,1439.82,UPI,Delivered,Mobile App,Sagar Pawar,Shadowfax,7,5,5955.94,2043.06,0.2554,69.00,9507.82
IN250101532,01-Jan-2025,CUST48373,Vikram Ghosh,37,Kolkata,West Bengal,East,Grocery & Gourmet,Tea Pack,GRO-TEA854,1,594,594,FESTIVE10,59.40,0.12,534.60,64.15,COD,Delivered,Marketplace,Vikram Singh,DTDC,2,4,453.74,80.86,0.1513,114.00,712.75
IN250101549,01-Jan-2025,CUST43979,Saanvi Shinde,53,Kochi,Kerala,South,Books & Stationery,Pen Set,BOO-PEN342,1,322,322,No Coupon,0.00,0.12,322.00,38.64,UPI,Delivered,Website,Sagar Pawar,DTDC,2,5,215.07,106.93,0.3321,96.00,456.64
IN250100212,02-Jan-2025,CUST52661,Ira Agarwal,30,Vijayawada,Andhra Pradesh,South,Electronics,LED TV,ELE-LED485,3,74499,223497,APPONLY,17879.76,0.18,205617.24,37011.10,UPI,Delivered,Mobile App,Sagar Pawar,Delhivery,4,2,183968.15,21649.09,0.1053,146.00,242774.34
IN250100234,02-Jan-2025,CUST28656,Ishaan Joshi,41,Visakhapatnam,Andhra Pradesh,South,Fashion,Men T-Shirt,FAS-MEN790,2,1299,2598,No Coupon,0.00,0.18,2598.00,467.64,UPI,Delivered,Social Commerce,Karan Malhotra,Ecom Express,6,2,1910.46,687.54,0.2646,125.00,3190.64
IN250100560,02-Jan-2025,CUST56483,Sneha Iyer,31,Indore,Madhya Pradesh,Central,Home & Kitchen,Mixer Grinder,HOM-MIX695,1,3599,3599,PAYDAY15,539.85,0.18,3059.15,550.65,Credit Card,Cancelled,Mobile App,Deepak Yadav,Xpressbees,4,,2463.47,595.68,0.1947,0.00,3609.80
IN250100796,02-Jan-2025,CUST70592,Anika Kadam,40,Vijayawada,Andhra Pradesh,South,Books & Stationery,Office Diary,BOO-OFF256,1,604,604,FREESHIP,0.00,0.05,604.00,30.20,UPI,Shipped,Mobile App,Kavya Deshmukh,Delhivery,1,,391.64,212.36,0.3516,71.00,705.20
IN250101806,02-Jan-2025,CUST42183,Shaurya Pillai,49,Patna,Bihar,East,Fashion,Jeans,FAS-JEA113,2,1899,3798,No Coupon,0.00,0.12,3798.00,455.76,Debit Card,Delivered,Website,Swati Mishra,Xpressbees,7,2,2733.56,1064.44,0.2803,144.00,4397.76
IN250100565,03-Jan-2025,CUST98890,Janhavi Deshmukh,48,Thiruvananthapuram,Kerala,South,Fashion,Handbag,FAS-HAN809,1,4899,4899,FESTIVE10,489.90,0.18,4409.10,793.64,UPI,Delivered,Website,Isha Gupta,Shadowfax,5,5,3814.21,594.89,0.1349,100.00,5302.74
IN250100669,03-Jan-2025,CUST10019,Riya Pillai,24,Thiruvananthapuram,Kerala,South,Home & Kitchen,Cookware Set,HOM-COO327,1,5799,5799,FESTIVE10,579.90,0.18,5219.10,939.44,Credit Card,Delivered,Website,Anjali Joshi,Shadowfax,3,3,4183.37,1035.73,0.1984,169.00,6327.54
IN250100924,03-Jan-2025,CUST82527,Siddharth Nair,28,Visakhapatnam,Andhra Pradesh,South,Fashion,Sneakers,FAS-SNE290,2,2499,4998,No Coupon,0.00,0.12,4998.00,599.76,UPI,Returned,Mobile App,Priya Nair,Shadowfax,3,2,3682.81,1315.19,0.2631,125.00,5722.76
IN250101279,03-Jan-2025,CUST64462,Rahul Yadav,43,Pune,Maharashtra,West,Electronics,LED TV,ELE-LED798,1,32799,32799,PAYDAY15,4919.85,0.18,27879.15,5018.25,COD,Delivered,Website,Tanvi Jadhav,DTDC,3,1,25470.11,2409.04,0.0864,163.00,33060.40
IN250102115,03-Jan-2025,CUST20631,Kabir Pawar,50,Indore,Madhya Pradesh,Central,Mobiles & Accessories,Smartphone,MOB-SMA751,1,33799,33799,No Coupon,0.00,0.18,33799.00,6083.82,COD,Delivered,Mobile App,Swati Mishra,Xpressbees,2,1,25337.74,8461.26,0.2503,117.00,39999.82
IN250100424,04-Jan-2025,CUST60760,Diya Saxena,56,Delhi,Delhi,North,Grocery & Gourmet,Coffee Pack,GRO-COF408,2,723,1446,WELCOME100,100.00,0.12,1346.00,161.52,UPI,Delivered,Mobile App,Priya Nair,Ecom Express,4,3,922.10,423.90,0.3149,173.00,1680.52
IN250100521,04-Jan-2025,CUST60181,Yash Khan,45,Lucknow,Uttar Pradesh,North,Beauty & Personal Care,Perfume,BEA-PER163,1,834,834,NEWYEAR10,83.40,0.12,750.60,90.07,UPI,Delivered,Mobile App,Anjali Joshi,Delhivery,3,4,521.40,229.20,0.3054,146.00,986.67
IN250100856,04-Jan-2025,CUST37747,Shruti Reddy,43,Chennai,Tamil Nadu,South,Beauty & Personal Care,Face Wash,BEA-FAC828,1,596,596,FESTIVE10,59.60,0.12,536.40,64.37,Credit Card,Delivered,Mobile App,Deepak Yadav,Shadowfax,3,2,430.58,105.82,0.1973,162.00,762.77
IN250101432,04-Jan-2025,CUST96928,Aditya Agarwal,24,Nagpur,Maharashtra,West,Sports & Fitness,Dumbbell Set,SPO-DUM272,3,1699,5097,No Coupon,0.00,0.18,5097.00,917.46,Credit Card,Returned,Mobile App,Rohan Mehta,India Post,7,5,3321.03,1775.97,0.3484,119.00,6133.46
IN250101456,04-Jan-2025,CUST68317,Atharv Tiwari,39,Coimbatore,Tamil Nadu,South,Books & Stationery,Pen Set,BOO-PEN179,1,386,386,No Coupon,0.00,0.05,386.00,19.30,Credit Card,Delivered,Marketplace,Nikhil Bansal,DTDC,8,4,271.11,114.89,0.2976,94.00,499.30
IN250100097,05-Jan-2025,CUST61579,Rutuja Pawar,38,Kochi,Kerala,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU953,4,1799,7196,No Coupon,0.00,0.18,7196.00,1295.28,UPI,Delivered,Website,Priya Nair,India Post,3,4,5846.62,1349.38,0.1875,91.00,8582.28
IN250100147,05-Jan-2025,CUST85905,Aarav Nair,40,Jaipur,Rajasthan,North,Beauty & Personal Care,Face Wash,BEA-FAC629,2,167,334,DIWALI20,66.80,0.12,267.20,32.06,COD,Returned,Mobile App,Pooja Reddy,Shadowfax,4,5,217.04,50.16,0.1877,79.00,378.26
IN250101145,05-Jan-2025,CUST47988,Aarav Patel,29,Ludhiana,Punjab,North,Sports & Fitness,Fitness Band,SPO-FIT875,1,4199,4199,FESTIVE10,419.90,0.18,3779.10,680.24,UPI,Delivered,Website,Isha Gupta,Blue Dart,3,4,2563.00,1216.10,0.3218,131.00,4590.34
IN250101174,05-Jan-2025,CUST42033,Pooja Joshi,20,Bengaluru,Karnataka,South,Home & Kitchen,Pressure Cooker,HOM-PRE367,1,1299,1299,MEGADEAL,233.82,0.12,1065.18,127.82,COD,Delivered,Mobile App,Deepak Yadav,Xpressbees,4,4,849.40,215.78,0.2026,61.00,1254.00
IN250101971,05-Jan-2025,CUST34043,Sakshi Kumar,32,Pune,Maharashtra,West,Fashion,Jeans,FAS-JEA528,2,1799,3598,No Coupon,0.00,0.18,3598.00,647.64,UPI,Delivered,Mobile App,Neha Patel,Xpressbees,4,3,2610.04,987.96,0.2746,144.00,4389.64
IN250102267,05-Jan-2025,CUST17535,Pooja Bansal,43,Vadodara,Gujarat,West,Mobiles & Accessories,Smart Watch,MOB-SMA280,1,8999,8999,WELCOME100,100.00,0.18,8899.00,1601.82,UPI,Returned,Mobile App,Deepak Yadav,Delhivery,7,5,7199.10,1699.90,0.1910,110.00,10610.82
IN250102424,05-Jan-2025,CUST20021,Manish More,30,Lucknow,Uttar Pradesh,North,Fashion,Jeans,FAS-JEA983,1,1899,1899,No Coupon,0.00,0.18,1899.00,341.82,Net Banking,Delivered,Social Commerce,Sneha Kulkarni,Ecom Express,3,3,1373.20,525.80,0.2769,111.00,2351.82
IN250100653,06-Jan-2025,CUST34088,Krishna Joshi,51,Vijayawada,Andhra Pradesh,South,Books & Stationery,Notebook Pack,BOO-NOT585,2,128,256,WELCOME100,51.20,0.18,204.80,36.86,Credit Card,Returned,Mobile App,Rahul Verma,Delhivery,3,4,180.08,24.72,0.1207,149.00,390.66
IN250100970,06-Jan-2025,CUST20635,Shruti Jadhav,36,Kochi,Kerala,South,Electronics,Wireless Mouse,ELE-WIR261,1,449,449,MEGADEAL,80.82,0.12,368.18,44.18,COD,Delivered,Mobile App,Rahul Verma,Ecom Express,2,3,381.69,-13.51,-0.0367,150.00,562.36
IN250101659,06-Jan-2025,CUST57500,Ishaan Nair,40,Mumbai,Maharashtra,West,Mobiles & Accessories,Phone Cover,MOB-PHO549,1,450,450,APPONLY,36.00,0.12,414.00,49.68,UPI,Delivered,Website,Isha Gupta,Xpressbees,2,4,357.42,56.58,0.1367,111.00,574.68
